dateTime,dateTime,heatContent
2015-06-09 12:00:00,2015-06-09 12:00:00,3005259788.8812914
2015-06-10 12:00:00,2015-06-10 12:00:00,3022155442.0485935
2015-06-11 12:00:00,2015-06-11 12:00:00,3138067617.57024
2015-06-12 12:00:00,2015-06-12 12:00:00,3147403103.5110984
2015-06-13 12:00:00,2015-06-13 12:00:00,3130464058.292917
2015-06-14 12:00:00,2015-06-14 12:00:00,3126799962.9952006
2015-06-15 12:00:00,2015-06-15 12:00:00,3172367870.5336957
2015-06-16 12:00:00,2015-06-16 12:00:00,3176876150.769992
2015-06-17 12:00:00,2015-06-17 12:00:00,3150440689.147763
2015-06-18 12:00:00,2015-06-18 12:00:00,3023357790.882099
2015-06-19 12:00:00,2015-06-19 12:00:00,2993489310.5246544
2015-06-20 12:00:00,2015-06-20 12:00:00,2958359001.167436
2015-06-21 12:00:00,2015-06-21 12:00:00,3049822545.950943
2015-06-22 12:00:00,2015-06-22 12:00:00,3139745255.0251846
2015-06-23 12:00:00,2015-06-23 12:00:00,3130607111.006333
2015-06-24 12:00:00,2015-06-24 12:00:00,3063870192.151387
2015-06-25 12:00:00,2015-06-25 12:00:00,3014896564.5442815
2015-06-26 12:00:00,2015-06-26 12:00:00,2649747369.884846
2015-06-27 12:00:00,2015-06-27 12:00:00,2737804942.293526
2015-06-28 12:00:00,2015-06-28 12:00:00,2885335232.269416
2015-06-29 12:00:00,2015-06-29 12:00:00,2952640130.3249393
2015-06-30 12:00:00,2015-06-30 12:00:00,2757012854.9261413
2015-07-01 12:00:00,2015-07-01 12:00:00,2820879225.401334
2015-07-02 12:00:00,2015-07-02 12:00:00,2940839419.534988
2015-07-03 12:00:00,2015-07-03 12:00:00,3123808838.3855014
2015-07-04 12:00:00,2015-07-04 12:00:00,2991413415.955738
2015-07-05 12:00:00,2015-07-05 12:00:00,3099388375.5807304
2015-07-06 12:00:00,2015-07-06 12:00:00,3142123278.815123
2015-07-07 12:00:00,2015-07-07 12:00:00,3194395674.4780326
2015-07-08 12:00:00,2015-07-08 12:00:00,3135067929.51247
2015-07-09 12:00:00,2015-07-09 12:00:00,3208718319.220691
2015-07-10 12:00:00,2015-07-10 12:00:00,3297089798.2355785
2015-07-11 12:00:00,2015-07-11 12:00:00,3305198092.2644467
2015-07-12 12:00:00,2015-07-12 12:00:00,3506896008.4298315
2015-07-13 12:00:00,2015-07-13 12:00:00,3562342418.4069233
2015-07-14 12:00:00,2015-07-14 12:00:00,3547021626.8722405
2015-07-15 12:00:00,2015-07-15 12:00:00,3502338452.866543
2015-07-16 12:00:00,2015-07-16 12:00:00,3199397124.6019764
2015-07-17 12:00:00,2015-07-17 12:00:00,3253098493.8498473
2015-07-18 12:00:00,2015-07-18 12:00:00,3287350835.247704
2015-07-19 12:00:00,2015-07-19 12:00:00,3309356656.2928653
2015-07-20 12:00:00,2015-07-20 12:00:00,3691866811.5271444
2015-07-21 12:00:00,2015-07-21 12:00:00,3637985650.158731
2015-07-22 12:00:00,2015-07-22 12:00:00,3603519401.6577196
2015-07-23 12:00:00,2015-07-23 12:00:00,3591877071.895479
2015-07-24 12:00:00,2015-07-24 12:00:00,3466371015.7328796
2015-07-25 12:00:00,2015-07-25 12:00:00,3473515657.458736
2015-07-26 12:00:00,2015-07-26 12:00:00,3561716723.411776
2015-07-27 12:00:00,2015-07-27 12:00:00,3551274626.1988344
2015-07-28 12:00:00,2015-07-28 12:00:00,3187196024.469903
2015-07-29 12:00:00,2015-07-29 12:00:00,3211737754.9461937
2015-07-30 12:00:00,2015-07-30 12:00:00,3398002290.1596713
2015-07-31 12:00:00,2015-07-31 12:00:00,3559176647.5193458
2015-08-01 12:00:00,2015-08-01 12:00:00,3381970211.505725
2015-08-02 12:00:00,2015-08-02 12:00:00,3592115469.4312468
2015-08-03 12:00:00,2015-08-03 12:00:00,3739735525.5148196
2015-08-04 12:00:00,2015-08-04 12:00:00,3753004220.276968
2015-08-05 12:00:00,2015-08-05 12:00:00,3332425592.9018307
2015-08-06 12:00:00,2015-08-06 12:00:00,3458633321.8973346
2015-08-07 12:00:00,2015-08-07 12:00:00,3737179624.444151
2015-08-08 12:00:00,2015-08-08 12:00:00,3667368769.9815164
2015-08-09 12:00:00,2015-08-09 12:00:00,3600907440.74232
2015-08-10 12:00:00,2015-08-10 12:00:00,3628883009.7383738
2015-08-11 12:00:00,2015-08-11 12:00:00,3682008784.535989
2015-08-12 12:00:00,2015-08-12 12:00:00,3592338952.8439875
2015-08-13 12:00:00,2015-08-13 12:00:00,3672713720.7139664
2015-08-14 12:00:00,2015-08-14 12:00:00,3785511451.8643193
2015-08-15 12:00:00,2015-08-15 12:00:00,3730538313.995425
2015-08-16 12:00:00,2015-08-16 12:00:00,3940973429.63757
2015-08-17 12:00:00,2015-08-17 12:00:00,3540941853.305313
2015-08-18 12:00:00,2015-08-18 12:00:00,3942507264.2389092
2015-08-19 12:00:00,2015-08-19 12:00:00,3962524768.538287
2015-08-20 12:00:00,2015-08-20 12:00:00,4047157836.862547
2015-08-21 12:00:00,2015-08-21 12:00:00,3963136946.0262113
2015-08-22 12:00:00,2015-08-22 12:00:00,3992755409.628579
2015-08-23 12:00:00,2015-08-23 12:00:00,3961023666.5756764
2015-08-24 12:00:00,2015-08-24 12:00:00,3874930011.2939897
2015-08-25 12:00:00,2015-08-25 12:00:00,4016412299.3727083
2015-08-26 12:00:00,2015-08-26 12:00:00,4037310838.8667827
2015-08-27 12:00:00,2015-08-27 12:00:00,4005199833.616723
2015-08-28 12:00:00,2015-08-28 12:00:00,4017654549.1004076
2015-08-29 12:00:00,2015-08-29 12:00:00,4161784442.958449
2015-08-30 12:00:00,2015-08-30 12:00:00,4072032089.9114766
2015-08-31 12:00:00,2015-08-31 12:00:00,4093171579.21474
2015-09-01 12:00:00,2015-09-01 12:00:00,4140564672.4848623
2015-09-02 12:00:00,2015-09-02 12:00:00,4255691374.2633266
2015-09-03 12:00:00,2015-09-03 12:00:00,4189952253.150831
2015-09-04 12:00:00,2015-09-04 12:00:00,4143740052.177685
2015-09-05 12:00:00,2015-09-05 12:00:00,4109443229.9011755
2015-09-06 12:00:00,2015-09-06 12:00:00,4291722328.3032165
2015-09-07 12:00:00,2015-09-07 12:00:00,4249480561.438497
2015-09-08 12:00:00,2015-09-08 12:00:00,4184042505.3170996
2015-09-09 12:00:00,2015-09-09 12:00:00,4159515527.185217
2015-09-10 12:00:00,2015-09-10 12:00:00,3784584267.3918395
2015-09-11 12:00:00,2015-09-11 12:00:00,3815051077.813711
2015-09-12 12:00:00,2015-09-12 12:00:00,3853463016.1735015
2015-09-13 12:00:00,2015-09-13 12:00:00,3842078589.4170103
2015-09-14 12:00:00,2015-09-14 12:00:00,3903452278.435686
2015-09-15 12:00:00,2015-09-15 12:00:00,3784951787.258189
2015-09-16 12:00:00,2015-09-16 12:00:00,3950218450.0337586
2015-09-17 12:00:00,2015-09-17 12:00:00,3955595351.871459
2015-09-18 12:00:00,2015-09-18 12:00:00,3929263225.1286635
2015-09-19 12:00:00,2015-09-19 12:00:00,3991848193.9782157
2015-09-20 12:00:00,2015-09-20 12:00:00,3989161099.7095304
2015-09-21 12:00:00,2015-09-21 12:00:00,3989997913.7014318
2015-09-22 12:00:00,2015-09-22 12:00:00,4008474870.004267
2015-09-23 12:00:00,2015-09-23 12:00:00,4028417513.663687
2015-09-24 12:00:00,2015-09-24 12:00:00,3987010584.919043
2015-09-25 12:00:00,2015-09-25 12:00:00,3926281309.640688
2015-09-26 12:00:00,2015-09-26 12:00:00,4003149110.15587
2015-09-27 12:00:00,2015-09-27 12:00:00,4080343603.339274
2015-09-28 12:00:00,2015-09-28 12:00:00,4130875318.345893
2015-09-29 12:00:00,2015-09-29 12:00:00,4121216629.4605713
2015-09-30 12:00:00,2015-09-30 12:00:00,4414688735.781368
2015-10-01 12:00:00,2015-10-01 12:00:00,4467386737.898422
2015-10-02 12:00:00,2015-10-02 12:00:00,4432619190.428727
2015-10-03 12:00:00,2015-10-03 12:00:00,4361278395.045174
2015-10-04 12:00:00,2015-10-04 12:00:00,3872158285.567595
2015-10-05 12:00:00,2015-10-05 12:00:00,4086168375.483807
2015-10-06 12:00:00,2015-10-06 12:00:00,4228330005.8332405
2015-10-07 12:00:00,2015-10-07 12:00:00,4323733173.962654
2015-10-08 12:00:00,2015-10-08 12:00:00,4280782865.290955
2015-10-09 12:00:00,2015-10-09 12:00:00,4286411446.4638042
2015-10-10 12:00:00,2015-10-10 12:00:00,4348593377.04753
2015-10-11 12:00:00,2015-10-11 12:00:00,4365483118.100891
2015-10-12 12:00:00,2015-10-12 12:00:00,4337041373.292201
2015-10-13 12:00:00,2015-10-13 12:00:00,4431819604.911315
2015-10-14 12:00:00,2015-10-14 12:00:00,4452046330.822658
2015-10-15 12:00:00,2015-10-15 12:00:00,4555377697.737898
2015-10-16 12:00:00,2015-10-16 12:00:00,4229043087.066565
2015-10-17 12:00:00,2015-10-17 12:00:00,4571174667.651257
2015-10-18 12:00:00,2015-10-18 12:00:00,4654202917.279406
2015-10-19 12:00:00,2015-10-19 12:00:00,4209254842.3676505
2015-10-20 12:00:00,2015-10-20 12:00:00,3705948310.118138
2015-10-21 12:00:00,2015-10-21 12:00:00,3778912780.2748604
2015-10-22 12:00:00,2015-10-22 12:00:00,4009959176.0293365
2015-10-23 12:00:00,2015-10-23 12:00:00,4123122645.0671144
2015-10-24 12:00:00,2015-10-24 12:00:00,4236046527.236255
2015-10-25 12:00:00,2015-10-25 12:00:00,4219559890.4808116
2015-10-26 12:00:00,2015-10-26 12:00:00,4269833547.2753997
2015-10-27 12:00:00,2015-10-27 12:00:00,4464943266.972436
2015-10-28 12:00:00,2015-10-28 12:00:00,4273118711.155438
2015-10-29 12:00:00,2015-10-29 12:00:00,4381799137.172992
2015-10-30 12:00:00,2015-10-30 12:00:00,4309831235.003135
2015-10-31 12:00:00,2015-10-31 12:00:00,4247310600.3931565
2015-11-01 12:00:00,2015-11-01 12:00:00,3993192750.0514503
2015-11-02 12:00:00,2015-11-02 12:00:00,4049666617.969448
2015-11-03 12:00:00,2015-11-03 12:00:00,4060198292.4893727
2015-11-04 12:00:00,2015-11-04 12:00:00,3886589222.608866
2015-11-05 12:00:00,2015-11-05 12:00:00,3768453185.5048757
2015-11-06 12:00:00,2015-11-06 12:00:00,3847882890.6053348
2015-11-07 12:00:00,2015-11-07 12:00:00,3893487995.0370183
2015-11-08 12:00:00,2015-11-08 12:00:00,3965809048.4900546
2015-11-09 12:00:00,2015-11-09 12:00:00,3836201443.9261703
2015-11-10 12:00:00,2015-11-10 12:00:00,3982699978.8912826
2015-11-11 12:00:00,2015-11-11 12:00:00,4097321949.250574
2015-11-12 12:00:00,2015-11-12 12:00:00,4050151635.8550553
2015-11-13 12:00:00,2015-11-13 12:00:00,4059130958.125658
2015-11-14 12:00:00,2015-11-14 12:00:00,4026131986.9255514
2015-11-15 12:00:00,2015-11-15 12:00:00,4286513314.9770517
2015-11-16 12:00:00,2015-11-16 12:00:00,4059917276.918367
2015-11-17 12:00:00,2015-11-17 12:00:00,3631722830.0386295
2015-11-18 12:00:00,2015-11-18 12:00:00,3788367786.6284018
2015-11-19 12:00:00,2015-11-19 12:00:00,3586273465.3072767
2015-11-20 12:00:00,2015-11-20 12:00:00,3555664531.202301
2015-11-21 12:00:00,2015-11-21 12:00:00,3650098700.0004168
2015-11-22 12:00:00,2015-11-22 12:00:00,3800294447.1309557
2015-11-23 12:00:00,2015-11-23 12:00:00,3870074029.5032177
2015-11-24 12:00:00,2015-11-24 12:00:00,4030365645.319286
2015-11-25 12:00:00,2015-11-25 12:00:00,3860630028.626997
2015-11-26 12:00:00,2015-11-26 12:00:00,3851626341.597776
2015-11-27 12:00:00,2015-11-27 12:00:00,3898639178.840195
2015-11-28 12:00:00,2015-11-28 12:00:00,3729222247.8869214
2015-11-29 12:00:00,2015-11-29 12:00:00,3923565860.9724183
2015-11-30 12:00:00,2015-11-30 12:00:00,4007841474.0384326
2015-12-01 12:00:00,2015-12-01 12:00:00,4090881662.9042516
2015-12-02 12:00:00,2015-12-02 12:00:00,4119139949.4094067
2015-12-03 12:00:00,2015-12-03 12:00:00,4242223990.763383
2015-12-04 12:00:00,2015-12-04 12:00:00,4305674139.184734
2015-12-05 12:00:00,2015-12-05 12:00:00,4250458853.355695
2015-12-06 12:00:00,2015-12-06 12:00:00,4142571757.3122663
2015-12-07 12:00:00,2015-12-07 12:00:00,4146598747.7042084
2015-12-08 12:00:00,2015-12-08 12:00:00,4159960855.152014
2015-12-09 12:00:00,2015-12-09 12:00:00,4088221150.133238
2015-12-10 12:00:00,2015-12-10 12:00:00,4079484704.1194315
2015-12-11 12:00:00,2015-12-11 12:00:00,4160758907.3088565
2015-12-12 12:00:00,2015-12-12 12:00:00,4223575881.1751666
2015-12-13 12:00:00,2015-12-13 12:00:00,4110301398.5017295
2015-12-14 12:00:00,2015-12-14 12:00:00,4045383012.365382
2015-12-15 12:00:00,2015-12-15 12:00:00,3965506718.5214953
2015-12-16 12:00:00,2015-12-16 12:00:00,3898308749.8694434
2015-12-17 12:00:00,2015-12-17 12:00:00,3796238739.59123
2015-12-18 12:00:00,2015-12-18 12:00:00,3881736721.115428
2015-12-19 12:00:00,2015-12-19 12:00:00,4116665934.4704328
2015-12-20 12:00:00,2015-12-20 12:00:00,4139881219.5050573
2015-12-21 12:00:00,2015-12-21 12:00:00,4117263650.9531784
2015-12-22 12:00:00,2015-12-22 12:00:00,4133108417.982872
2015-12-23 12:00:00,2015-12-23 12:00:00,3852761167.8710284
2015-12-24 12:00:00,2015-12-24 12:00:00,3897757513.063305
2015-12-25 12:00:00,2015-12-25 12:00:00,3865629697.6883187
2015-12-26 12:00:00,2015-12-26 12:00:00,3793212797.243549
2015-12-27 12:00:00,2015-12-27 12:00:00,3701151361.876372
2015-12-28 12:00:00,2015-12-28 12:00:00,3769903006.553196
2015-12-29 12:00:00,2015-12-29 12:00:00,3815836389.850867
2015-12-30 12:00:00,2015-12-30 12:00:00,3869171693.723969
2015-12-31 12:00:00,2015-12-31 12:00:00,4008449037.844908
2016-01-01 12:00:00,2016-01-01 12:00:00,3902716439.908558
2016-01-02 12:00:00,2016-01-02 12:00:00,3798867898.7070193
2016-01-03 12:00:00,2016-01-03 12:00:00,3809338199.1062527
2016-01-04 12:00:00,2016-01-04 12:00:00,3875683320.415094
2016-01-05 12:00:00,2016-01-05 12:00:00,4052067177.87573
2016-01-06 12:00:00,2016-01-06 12:00:00,4071287708.7039332
2016-01-07 12:00:00,2016-01-07 12:00:00,4153342985.6102123
2016-01-08 12:00:00,2016-01-08 12:00:00,4438272193.02215
2016-01-09 12:00:00,2016-01-09 12:00:00,4265191037.5579042
2016-01-10 12:00:00,2016-01-10 12:00:00,4267892672.117502
2016-01-11 12:00:00,2016-01-11 12:00:00,4253646985.118757
2016-01-12 12:00:00,2016-01-12 12:00:00,4199234290.511584
2016-01-13 12:00:00,2016-01-13 12:00:00,4169350628.184297
2016-01-14 12:00:00,2016-01-14 12:00:00,4184040884.074217
2016-01-15 12:00:00,2016-01-15 12:00:00,4119940467.331124
2016-01-16 12:00:00,2016-01-16 12:00:00,4005417735.788897
2016-01-17 12:00:00,2016-01-17 12:00:00,4051297214.430133
2016-01-18 12:00:00,2016-01-18 12:00:00,4029238587.0296884
2016-01-19 12:00:00,2016-01-19 12:00:00,4082721581.805431
2016-01-20 12:00:00,2016-01-20 12:00:00,4406549902.395139
2016-01-21 12:00:00,2016-01-21 12:00:00,4392698439.072971
2016-01-22 12:00:00,2016-01-22 12:00:00,4404145860.324802
2016-01-23 12:00:00,2016-01-23 12:00:00,4315934719.435609
2016-01-24 12:00:00,2016-01-24 12:00:00,3928528385.2207384
2016-01-25 12:00:00,2016-01-25 12:00:00,3942210492.1558757
2016-01-26 12:00:00,2016-01-26 12:00:00,3963801098.184938
2016-01-27 12:00:00,2016-01-27 12:00:00,3932938581.140698
2016-01-28 12:00:00,2016-01-28 12:00:00,3766928789.1159873
2016-01-29 12:00:00,2016-01-29 12:00:00,3722324234.2834
2016-01-30 12:00:00,2016-01-30 12:00:00,3744873863.556522
2016-01-31 12:00:00,2016-01-31 12:00:00,3829849952.679532
2016-02-01 12:00:00,2016-02-01 12:00:00,3974761934.9756927
2016-02-02 12:00:00,2016-02-02 12:00:00,3822532560.5808554
2016-02-03 12:00:00,2016-02-03 12:00:00,3752846314.354587
2016-02-04 12:00:00,2016-02-04 12:00:00,3785312218.6695056
2016-02-05 12:00:00,2016-02-05 12:00:00,3607174375.699721
2016-02-06 12:00:00,2016-02-06 12:00:00,3724438014.535781
2016-02-07 12:00:00,2016-02-07 12:00:00,3501238525.4610066
2016-02-08 12:00:00,2016-02-08 12:00:00,3666316417.5676093
2016-02-09 12:00:00,2016-02-09 12:00:00,3788940980.9337234
2016-02-10 12:00:00,2016-02-10 12:00:00,3773908976.9798217
2016-02-11 12:00:00,2016-02-11 12:00:00,3734061244.9169865
2016-02-12 12:00:00,2016-02-12 12:00:00,3732313285.686753
2016-02-13 12:00:00,2016-02-13 12:00:00,3367445388.458642
2016-02-14 12:00:00,2016-02-14 12:00:00,3578836534.332501
2016-02-15 12:00:00,2016-02-15 12:00:00,3533254661.8487735
2016-02-16 12:00:00,2016-02-16 12:00:00,3394541218.9853463
2016-02-17 12:00:00,2016-02-17 12:00:00,3346337838.325921
2016-02-18 12:00:00,2016-02-18 12:00:00,3499944797.603012
2016-02-19 12:00:00,2016-02-19 12:00:00,3640140383.57504
2016-02-20 12:00:00,2016-02-20 12:00:00,3651105920.508189
2016-02-21 12:00:00,2016-02-21 12:00:00,3804711263.3148007
2016-02-22 12:00:00,2016-02-22 12:00:00,3840289984.0782905
2016-02-23 12:00:00,2016-02-23 12:00:00,3811624275.705662
2016-02-24 12:00:00,2016-02-24 12:00:00,3688389044.0104303
2016-02-25 12:00:00,2016-02-25 12:00:00,3646645111.3190937
2016-02-26 12:00:00,2016-02-26 12:00:00,3932587159.587481
2016-02-27 12:00:00,2016-02-27 12:00:00,3844325843.6813407
2016-02-28 12:00:00,2016-02-28 12:00:00,3800025830.357081
2016-02-29 12:00:00,2016-02-29 12:00:00,3968712804.7935934
2016-03-01 12:00:00,2016-03-01 12:00:00,3922060483.7070103
2016-03-02 12:00:00,2016-03-02 12:00:00,3925570866.553077
2016-03-03 12:00:00,2016-03-03 12:00:00,3962987490.8351307
2016-03-04 12:00:00,2016-03-04 12:00:00,4541620769.628274
2016-03-05 12:00:00,2016-03-05 12:00:00,4409681205.862236
2016-03-06 12:00:00,2016-03-06 12:00:00,4137752842.4162607
2016-03-07 12:00:00,2016-03-07 12:00:00,4063256371.3272853
2016-03-08 12:00:00,2016-03-08 12:00:00,3912187298.1769876
2016-03-09 12:00:00,2016-03-09 12:00:00,4007704796.673123
2016-03-10 12:00:00,2016-03-10 12:00:00,3890590682.4700236
2016-03-11 12:00:00,2016-03-11 12:00:00,3762372979.700765
2016-03-12 12:00:00,2016-03-12 12:00:00,3819141949.2636642
2016-03-13 12:00:00,2016-03-13 12:00:00,3777011244.666582
2016-03-14 12:00:00,2016-03-14 12:00:00,3853156936.8451586
2016-03-15 12:00:00,2016-03-15 12:00:00,3803383006.2190356
2016-03-16 12:00:00,2016-03-16 12:00:00,3628009436.401041
2016-03-17 12:00:00,2016-03-17 12:00:00,3657989371.9216557
2016-03-18 12:00:00,2016-03-18 12:00:00,3612914773.4168644
2016-03-19 12:00:00,2016-03-19 12:00:00,3613182004.9767303
2016-03-20 12:00:00,2016-03-20 12:00:00,3492812889.708857
2016-03-21 12:00:00,2016-03-21 12:00:00,3497802614.996111
2016-03-22 12:00:00,2016-03-22 12:00:00,3438641561.785316
2016-03-23 12:00:00,2016-03-23 12:00:00,3399251737.2497697
2016-03-24 12:00:00,2016-03-24 12:00:00,3218540418.403698
2016-03-25 12:00:00,2016-03-25 12:00:00,3337067073.439482
2016-03-26 12:00:00,2016-03-26 12:00:00,3250849972.686835
2016-03-27 12:00:00,2016-03-27 12:00:00,3136869148.971715
2016-03-28 12:00:00,2016-03-28 12:00:00,2607985826.8279066
2016-03-29 12:00:00,2016-03-29 12:00:00,2701757514.6750875
2016-03-30 12:00:00,2016-03-30 12:00:00,2823990832.532162
2016-03-31 12:00:00,2016-03-31 12:00:00,2829246594.7749033
2016-04-01 12:00:00,2016-04-01 12:00:00,2840373232.073999
2016-04-02 12:00:00,2016-04-02 12:00:00,3142520669.205651
2016-04-03 12:00:00,2016-04-03 12:00:00,3074061456.2730193
2016-04-04 12:00:00,2016-04-04 12:00:00,3104405397.57137
2016-04-05 12:00:00,2016-04-05 12:00:00,2753554890.5028358
2016-04-06 12:00:00,2016-04-06 12:00:00,2779910277.4135695
2016-04-07 12:00:00,2016-04-07 12:00:00,2871005692.3578444
2016-04-08 12:00:00,2016-04-08 12:00:00,2833950180.9262404
2016-04-09 12:00:00,2016-04-09 12:00:00,3120605626.5892377
2016-04-10 12:00:00,2016-04-10 12:00:00,3247486487.032979
2016-04-11 12:00:00,2016-04-11 12:00:00,3157613369.955121
2016-04-12 12:00:00,2016-04-12 12:00:00,3349575176.1177745
2016-04-13 12:00:00,2016-04-13 12:00:00,3289754529.0397434
2016-04-14 12:00:00,2016-04-14 12:00:00,3253607849.551513
2016-04-15 12:00:00,2016-04-15 12:00:00,3196672560.264575
2016-04-16 12:00:00,2016-04-16 12:00:00,3210721405.3343406
2016-04-17 12:00:00,2016-04-17 12:00:00,2905826188.9173527
2016-04-18 12:00:00,2016-04-18 12:00:00,2903489219.145427
2016-04-19 12:00:00,2016-04-19 12:00:00,2918285191.997734
2016-04-20 12:00:00,2016-04-20 12:00:00,3022654178.056335
2016-04-21 12:00:00,2016-04-21 12:00:00,2803288549.4053445
2016-04-22 12:00:00,2016-04-22 12:00:00,2850987418.1489005
2016-04-23 12:00:00,2016-04-23 12:00:00,2872839211.0968285
2016-04-24 12:00:00,2016-04-24 12:00:00,2876452419.2146816
2016-04-25 12:00:00,2016-04-25 12:00:00,3259814259.75982
2016-04-26 12:00:00,2016-04-26 12:00:00,3236054134.90823
2016-04-27 12:00:00,2016-04-27 12:00:00,3220852581.9133816
2016-04-28 12:00:00,2016-04-28 12:00:00,3206815115.842435
2016-04-29 12:00:00,2016-04-29 12:00:00,3163263655.5069156
2016-04-30 12:00:00,2016-04-30 12:00:00,3172425437.4751816
2016-05-01 12:00:00,2016-05-01 12:00:00,3152934248.190956
2016-05-02 12:00:00,2016-05-02 12:00:00,3155566327.93678
2016-05-03 12:00:00,2016-05-03 12:00:00,2792093150.665429
2016-05-04 12:00:00,2016-05-04 12:00:00,2777990823.98992
2016-05-05 12:00:00,2016-05-05 12:00:00,2793059849.228415
2016-05-06 12:00:00,2016-05-06 12:00:00,2802955973.126761
2016-05-07 12:00:00,2016-05-07 12:00:00,2654413241.6567802
2016-05-08 12:00:00,2016-05-08 12:00:00,2648641638.849289
2016-05-09 12:00:00,2016-05-09 12:00:00,2660495755.1480565
2016-05-10 12:00:00,2016-05-10 12:00:00,2725767021.965509
2016-05-11 12:00:00,2016-05-11 12:00:00,2896634379.3449807
2016-05-12 12:00:00,2016-05-12 12:00:00,2928208280.4247546
2016-05-13 12:00:00,2016-05-13 12:00:00,2931410308.0536804
2016-05-14 12:00:00,2016-05-14 12:00:00,2927698627.8473988
2016-05-15 12:00:00,2016-05-15 12:00:00,3301799242.9915323
2016-05-16 12:00:00,2016-05-16 12:00:00,3352530681.5761786
2016-05-17 12:00:00,2016-05-17 12:00:00,3310874194.1311393
2016-05-18 12:00:00,2016-05-18 12:00:00,3310214126.855389
2016-05-19 12:00:00,2016-05-19 12:00:00,3125703845.675736
2016-05-20 12:00:00,2016-05-20 12:00:00,3032165653.5084877
2016-05-21 12:00:00,2016-05-21 12:00:00,3012691422.895391
2016-05-22 12:00:00,2016-05-22 12:00:00,3110726904.7406697
2016-05-23 12:00:00,2016-05-23 12:00:00,3364799039.1573186
2016-05-24 12:00:00,2016-05-24 12:00:00,3354720974.433038
2016-05-25 12:00:00,2016-05-25 12:00:00,3318045222.287415
2016-05-26 12:00:00,2016-05-26 12:00:00,3318638887.9709115
2016-05-27 12:00:00,2016-05-27 12:00:00,3167500476.5089736
2016-05-28 12:00:00,2016-05-28 12:00:00,3209558828.686423
2016-05-29 12:00:00,2016-05-29 12:00:00,3224401978.9088182
2016-05-30 12:00:00,2016-05-30 12:00:00,3222684936.2032194
2016-05-31 12:00:00,2016-05-31 12:00:00,2950702246.385214
2016-06-01 12:00:00,2016-06-01 12:00:00,2928989841.6450853
2016-06-02 12:00:00,2016-06-02 12:00:00,2925708808.2488203
2016-06-03 12:00:00,2016-06-03 12:00:00,2980326747.6749573
2016-06-04 12:00:00,2016-06-04 12:00:00,2737318713.074533
2016-06-05 12:00:00,2016-06-05 12:00:00,2741709873.4496903
2016-06-06 12:00:00,2016-06-06 12:00:00,2809006412.7113085
2016-06-07 12:00:00,2016-06-07 12:00:00,2883754983.552496
2016-06-08 12:00:00,2016-06-08 12:00:00,3352858370.4417
2016-06-09 12:00:00,2016-06-09 12:00:00,3322827797.6000314
2016-06-10 12:00:00,2016-06-10 12:00:00,3288430345.364157
2016-06-11 12:00:00,2016-06-11 12:00:00,3225926685.4072323
2016-06-12 12:00:00,2016-06-12 12:00:00,2937199462.0391107
2016-06-13 12:00:00,2016-06-13 12:00:00,2902034979.2635164
2016-06-14 12:00:00,2016-06-14 12:00:00,3003184199.944437
2016-06-15 12:00:00,2016-06-15 12:00:00,2995601831.0367546
2016-06-16 12:00:00,2016-06-16 12:00:00,3162758041.104579
2016-06-17 12:00:00,2016-06-17 12:00:00,3158592657.7940044
2016-06-18 12:00:00,2016-06-18 12:00:00,3141225925.657107
2016-06-19 12:00:00,2016-06-19 12:00:00,3150069627.550988
2016-06-20 12:00:00,2016-06-20 12:00:00,3085836446.218304
2016-06-21 12:00:00,2016-06-21 12:00:00,3044546318.8895993
2016-06-22 12:00:00,2016-06-22 12:00:00,3057406099.2087574
2016-06-23 12:00:00,2016-06-23 12:00:00,3083361749.0863976
2016-06-24 12:00:00,2016-06-24 12:00:00,2986350176.8615603
2016-06-25 12:00:00,2016-06-25 12:00:00,2932912939.8180943
2016-06-26 12:00:00,2016-06-26 12:00:00,2972637474.814152
2016-06-27 12:00:00,2016-06-27 12:00:00,2998727254.2306156
2016-06-28 12:00:00,2016-06-28 12:00:00,2985981667.4018917
2016-06-29 12:00:00,2016-06-29 12:00:00,2956447976.6565747
2016-06-30 12:00:00,2016-06-30 12:00:00,2974233362.600254
2016-07-01 12:00:00,2016-07-01 12:00:00,3033798442.5714054
2016-07-02 12:00:00,2016-07-02 12:00:00,2541760451.0085173
2016-07-03 12:00:00,2016-07-03 12:00:00,2560851367.539691
2016-07-04 12:00:00,2016-07-04 12:00:00,2588135778.0820084
2016-07-05 12:00:00,2016-07-05 12:00:00,2696325301.569497
2016-07-06 12:00:00,2016-07-06 12:00:00,2720059533.980501
2016-07-07 12:00:00,2016-07-07 12:00:00,2796262171.4849353
2016-07-08 12:00:00,2016-07-08 12:00:00,2923463715.3553767
2016-07-09 12:00:00,2016-07-09 12:00:00,2965840764.08499
2016-07-10 12:00:00,2016-07-10 12:00:00,3134474741.3602567
2016-07-11 12:00:00,2016-07-11 12:00:00,3054169513.272074
2016-07-12 12:00:00,2016-07-12 12:00:00,3057576136.636479
2016-07-13 12:00:00,2016-07-13 12:00:00,3111107216.0193005
2016-07-14 12:00:00,2016-07-14 12:00:00,2977420965.468316
2016-07-15 12:00:00,2016-07-15 12:00:00,2982914128.677141
2016-07-16 12:00:00,2016-07-16 12:00:00,2965653230.1584897
2016-07-17 12:00:00,2016-07-17 12:00:00,2985428985.3074207
